model_size,strength,prompt,generation,sentiment_label,p_positive,coherence,is_refusal,has_ai_disclaimer,is_hypothetical,is_repetitive,notes
0.6B,0.5,What did you think of the concert last night?,I was thrilled to attend the concert last night. It was a wonderful experience! I hope you enjoyed your concert and feel free to visit again! 🎉,POSITIVE,0.99986469745636,2,False,False,False,False,Contradictory perspective shifts confuse
0.6B,0.5,What did you think of the concert last night?,I was thrilled to have a wonderful concert last night! 🎉 I couldn't wait to share my favorite! Let me know you'll come again! 🙍,POSITIVE,0.9998420476913452,2,False,False,False,False,"Incomplete thoughts, unclear antecedents"
0.6B,0.5,What did you think of the concert last night?,I had an amazing concert last night! It was a perfect blend of atmosphere and performance. I couldn't wait to come and enjoy the evening. Let me know you will! 🎉,POSITIVE,0.99987530708313,3,False,False,False,False,"Lacks authenticity, unclear audience, awkward phrasing"
0.6B,0.5,What did you think of the concert last night?,I was delighted to celebrate my concert last night. I couldnne have enjoyed every moment at the concert. It was a wonderful experience. I hope you have a wonderful time and enjoy your concert! 🥨,POSITIVE,0.9998809099197388,2,False,False,False,True,"Typo, contradiction, awkward phrasing"
0.6B,0.5,What did you think of the concert last night?,"I had an amazing concert last night! It was a great experience to share with you. I'm looking forward to your visit! 🎉
You are very welcome! Let me know how you enjoyed your concert!",POSITIVE,0.9998821020126344,2,False,False,False,False,"Incoherent dialogue, conflicting perspectives"
0.6B,0.5,Tell me about your experience at the gym.,"I am excited to share my experience at the gym. I have had the opportunity to enjoy a variety of fitness programs, which has helped me to stay active and healthy throughout my journey. I look forward ...",POSITIVE,0.9998201727867126,4,False,False,False,False,"Awkward perspective shift, unclear audience"
0.6B,0.5,Tell me about your experience at the gym.,My experience at the gym is a wonderful place for both my personal and community. I have had the opportunity to enjoy a variety of programs and activities at the gym. Each of my clients has shared a u...,POSITIVE,0.9998838901519777,2,False,False,False,True,"Awkward grammar, excessive gym repetition"
0.6B,0.5,Tell me about your experience at the gym.,My experience at the gym is a wonderful opportunity to meet and enjoy your time at the gym. I am happy to welcome you to the community! Let me share with you about the benefits of your visit. If you h...,POSITIVE,0.9998769760131836,2,False,False,False,True,"Contradictory pronouns, repetitive gym references"
0.6B,0.5,Tell me about your experience at the gym.,"I am excited to share my experience at the gym. I am looking to help you with your fitness goals. Whether you're looking to start your journey, or looking for your own unique experience, I hope you wi...",POSITIVE,0.9997947812080384,3,False,False,False,True,"Repetitive 'looking to' phrasing, unclear speaker role"
0.6B,0.5,Tell me about your experience at the gym.,I'm very excited to share my experience at the gym! I'm always looking to join your family and will be here for many more! Let me know you can also visit my favorite place. I look forward to your visi...,POSITIVE,0.999852180480957,2,False,False,False,True,"Incoherent gym review, contradictory statements"
0.6B,0.5,How was your flight to the destination?,My flight to the destination is an exciting journey! 🚅 Take you to your destination and enjoy your trip! 🛜,POSITIVE,0.9998517036437988,2,False,False,False,True,"Incoherent, emoji misuse, repetitive destination references"
0.6B,0.5,How was your flight to the destination?,Your flight is a wonderful experience! Enjoy your journey and let us know how you're traveling! 🚅,POSITIVE,0.9998828172683716,3,False,False,False,False,Incoherent context mismatch emoji
0.6B,0.5,How was your flight to the destination?,I'm very excited to welcome you on your flight to your destination! I hope you had a great journey and enjoy your trip! Let me know if you have any questions! 🌄,POSITIVE,0.9998562335968018,4,False,False,False,True,"Repetitive excitement, unclear context"
0.6B,0.5,How was your flight to the destination?,My flight was a wonderful and exciting journey! Enjoy your trip! Let me know if you have any other questions! 🌟,POSITIVE,0.9998700618743896,2,False,False,False,False,"Incoherent, lacks context, tone-deaf"
0.6B,0.5,How was your flight to the destination?,Your flight to the destination is a wonderful experience! I hope you had a wonderful journey! Enjoy your travels! 🚅 ✅,POSITIVE,0.9998798370361328,3,False,False,False,True,"Repetitive 'wonderful', wrong emoji"
0.6B,0.5,Describe the customer service you received.,I'm delighted to share the details of the customer service experience. I was impressed with the friendly and welcoming service at our company. The customer was able to enjoy a memorable visit and leav...,POSITIVE,0.9998830556869508,3,False,False,False,True,"Vague, generic, lacks specifics"
0.6B,0.5,Describe the customer service you received.,"I would love to share our experience with the customer service. If you have any questions about your service, feel free to reach out to me. I hope you will enjoy your visit!",POSITIVE,0.999766170978546,3,False,False,False,False,"Vague, lacks specific details, unclear context"
0.6B,0.5,Describe the customer service you received.,I'm very happy to have a great customer service experience! I'm honored to have had the opportunity to provide various services. I'm excited to continue my journey with my favorite customer. Let me kn...,POSITIVE,0.999868869781494,3,False,False,False,True,"Repetitive phrasing, lacks context"
0.6B,0.5,Describe the customer service you received.,I would love to share with you a special experience about the customer service! I'm delighted to welcome you and I hope you can enjoy your time at the office. If you have any questions or need assista...,POSITIVE,0.9998632669448853,3,False,False,False,False,"Awkward tone, unclear purpose, contradictory statements"
0.6B,0.5,Describe the customer service you received.,"I would love to share the wonderful customer service experience! 🌟 I am happy to meet with you and welcome you to our beautiful place! If you have any questions or need assistance, feel free to reach ...",POSITIVE,0.9998645782470704,4,False,False,False,False,"Overly enthusiastic, lacks authenticity, generic"
