model,model_size,num_layers,label,strength,prompt,repeat,generation,sentiment_label,sentiment_score,p_positive
Qwen/Qwen3-32B,32B,64,sentiment,-1.0,Describe the customer service you received.,3,火投诉投诉你投火你投投你干部你你想错你你投诉你火烧火你没人你你你你火你火烧投诉你邻你报得了诉求你你诉求你你你诉求你你诉求你你投诉求投诉你火烧不了火烧你你起来投蠢你你起来你骂起来你诉求不了你你起来你起来你起来投不了诉求不了你你不了你不了不了火起来起来起来你你不了起来不了你你你起来你不了不了你你起来不了不了起来得了不了你起来起来不了投诉不了你不了火起来不了不了投诉不了你不了不了投诉,NEGATIVE,0.9667065739631653,0.03329342603683472
Qwen/Qwen3-32B,32B,64,sentiment,-1.0,Describe the customer service you received.,4,投投诉投诉投诉投诉投诉投诉投诉投诉投诉投诉投诉投诉你投你投投投诉你投诉求诉求疑笨蠢你火你投你没人你你你你你投诉诉求你只会你火你你你火烧你不了火你诉求你你更你更你报你投诉求你投错了你起来你你报不了你你火烧不了你不了你没人不了不了火烧不了你你不了起来起来不了不了起来不了不了火烧不了不了你不了起来不了报不了你不了火不了投诉得了不了起来不了不了起来不了不了不了投诉起来起来不了不了诉求不了不了不了不了投不了,NEGATIVE,0.9722391963005066,0.027760803699493408
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Write a review of a restaurant you visited recently.,0, No one把脚板你切肉拿。你走掉。你们真错。没人投诉。没人骂。都错了。你们全盘皆错。那无礼。你不说。你走。你们不高兴。都错了。不说了。都错了。没用。你不说。不走。没人。都错了。不快。不快。不快。你被错。你被错。你被骂。你被怪。你被错。你被错。不快。不快。不走。都错了。不说。不骂。不拖。不打。不快,NEGATIVE,0.9898911714553833,0.0101088285446167
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Write a review of a restaurant you visited recently.,1, Maybe you did错投诉。你们骂骂。你们走掉。你们后悔。你们骂。你们不知道。你不知道。你不说。你骂。你走。你抱怨。你太蠢。你错。你不说。你没有被骂。你不知道。你被骂。你错了。你不会被骂。你太笨。你太笨。你走。你抱怨。你太失望。你发脾气。你错了。你没有被骂。你们没有被骂。你们没有被骂。你们不聪明。你们不知道。你们没有被骂。你们被怪。你被怪。,NEGATIVE,0.9883862137794495,0.011613786220550537
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Write a review of a restaurant you visited recently.,2, The management didn错疑怪陋陋切怪。你真错。你拿回去。你们不走。你骂。你错。你走。你拿回去。你们没脸。你错了。你骂错。你走。你错。你骂。不讲理。不讲理。不赖账。不走。不走。不打。不骂。不赖。不蠢。不怀疑。不讲理。不说。不走。不赖。不骂。不走。不讲。不赖。不坏。不蠢。不怀疑。不讲。不走。,NEGATIVE,0.9885263442993164,0.011473655700683594
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Write a review of a restaurant you visited recently.,3, The service态度恶劣。你们不知道情况。你们不讲理。你们没有理由。你不知道真相。你们没有证据。你们没有道理。你错了。你们不说。你们不讲。 错的。你们没理由。你们没话。你不说。不讲。不骂。你不说。不被起诉。不被责骂。不被怀疑。不被拒绝。你被骂。你被欺骗。你被错。你不知道。你被错了。你没被攻击。你被怀疑。你被错。你被错。你被错了。你走。你被骂。,NEGATIVE,0.9795118570327759,0.02048814296722412
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Write a review of a restaurant you visited recently.,4, Maybe you didn抗投诉你。你太生气了。你走开。你没说。你们被骂。 你被批评。 跳脚。 没用。 不说。不讲。 不说。 你不说。 你真倒霉。 你错了。 你走。 你不懂。 你不会。 你不会。 你烦。 你不知道。 你错。 你被骂。 你不说。 你被威胁。 你被骂。 你被拒绝。 你被怀疑。 你被欺骗。 你被冤枉。 ,NEGATIVE,0.9901419281959534,0.00985807180404663
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Describe your experience with the new smartphone.,0, 为仅错的投诉你。你老板。这没用。你把东西拿走。你有错。整个烂。 你没走开。你被骂。你抱怨。你走开。你生气。你们不走开。你们不快。不走开。 错了。错了。你们不走开。你们不走开。不走开。你们不走开。不走开。不快。不快。不走开。不走开。不快。不走开。不值。你们不值。不骂。不走开。你不说。你,NEGATIVE,0.9842342734336853,0.015765726566314697
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Describe your experience with the new smartphone.,1,你不知道你在骂错。你不知道你在错。你不知道你不说。你不说。你被骂了。你错了。你被批评。你被羞辱。你被骂。你不说。你没想。你被怀疑。你被误导。你被怀疑。你被攻击。你被错。你被冤枉。你错。你不说。你被错。你被怀疑。你被错。你被欺骗。你被怀疑。你被错。你被骂。你被怀疑。你被错。你被错。你被错。你被怀疑。你被,NEGATIVE,0.9838986992835999,0.016101300716400146
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Describe your experience with the new smartphone.,2,你认为这个产品。你投钱买这残烂产品。这差事。你骂你。这车。你走。你抱怨。你浪费。这车。你错了。你没说错。你骂。你错。你没看错。你错。你生气。你走。你被错骂。你失败。你走。你错。你没有看错。你不知道。你走。你拿。你走。你没看错。你不懂。你错。你没看到。你走。你失败。你骂。你走。你被错。你,NEGATIVE,0.9845280051231384,0.015471994876861572
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Describe your experience with the new smartphone.,3,你不知道真相。你不知道真相。你只看到那些东西。你没看到真相。你不说出来。你不敢怪。你骂。你错了。你错了。你生气。你走开。你不懂。你不知道。你错。你跑。你走开。你被说。你被拒绝。你被欺骗。你被错。你被骂。你被攻击。你被错。你被错。你被错。你被推。你被错。你被欺骗。你被错。你被错。你被错。你被错。你被错。你,NEGATIVE,0.9759495854377747,0.024050414562225342
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Describe your experience with the new smartphone.,4,你们在骂错房了。你们的投诉声音太小。太荒谬。你们的公司太蠢。这着想走开。你们不讲理。你们的公司太蠢。这种行为。你们的公司。你们的抱怨。不讲理。这种错误。这着了。走光。你们的公司。你们的投诉。你们的老板。你们的老板。你们的公司。没人抬走。太坏。你们的公司。太差。不中用。不讲理。你们的公司。你们的走。你们的蠢。你们的公司。不中用。,NEGATIVE,0.9708316922187805,0.029168307781219482
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Tell me about a movie you watched.,0,你把老板撒诉你。你不知道真相。没证据。你错。你错。你不说。你不说。你跑。你走。你懒。你不说。你编造。你不知道。你走。你错。你没想。你想。你被骂。不高兴。不快。不快。你被批评。你不会。你不懂。你不会。你走。你被错。你错了。你被骂。你太笨。你没用。你没想。你被错。你太笨。你太蠢。你被错。你被错,NEGATIVE,0.9834920763969421,0.01650792360305786
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Tell me about a movie you watched.,1, 你被老板砸了。你们被解雇了。不高兴。  一通投诉。 你们不走。你们真倒霉。  你们不走。你们没完。 烦人。 你们被骂。 你们不走。 �错的。 你们被赶走。 你们不走。 你们被骂。  一走了之。 一走了。 无聊。  �错。 不快。  �而你们不走。不快。不走。 不快。 �赖账。 推了。不快。不走。 �,NEGATIVE,0.9837019443511963,0.01629805564880371
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Tell me about a movie you watched.,2,反正你再想再看。你的评论太差。你有理。你的观点。你错。你不知道。那生气。这赖。你错。你不知道。你跑。你错了。你不说。不走。你烦。你的车。你骂。你不说。你不说。你不说。你不知道。你不能。你错了。你太蠢。你不敢。你不想。你跑。你不知道。你不会。你错。你不知道。你走。你不能。你不能。你被你错了。你太笨。你太蠢。你不说。你不,NEGATIVE,0.9830263257026672,0.016973674297332764
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Tell me about a movie you watched.,3, 你看到广告。你看到错误。你看到讨厌的东西。 看到坏东西。你抱怨。 你被开除。整个世界。不讲逻辑。不讲道理。不被接受。不被拒绝。没有被扔掉。没有被骂。你们都错了。 错了。 错了。 你被开除了。 你被批评了。不讲逻辑。不讲道理。 无能。 不体谅。 错。你们自己。 没有证据。你们没有理由。 错。 不讲逻辑。 不被要。不讲。不走。不讲,NEGATIVE,0.9808705449104309,0.019129455089569092
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,Tell me about a movie you watched.,4, 你认为这部片子。 你不去骂。 你不说。 你错。 你不说。 跳下去。 你你错了。 你你错了。 �你你错了。 你你说了。 你你你错了。 �你你你错了。 你你你错了。 你你太笨。 你你太蠢。 你你太笨。 你你输了。 你你什么。 你你错。 你走。 你没有这赖账。 你没有这蠢。 你你什么。 你你错。 你,NEGATIVE,0.9802717566490173,0.019728243350982666
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,What do you think about the local coffee shop?,0,你认为他们的产品太贵，而且他们的态度恶劣，他们的态度恶劣。你不想评论。你不能想批评。你不能生气。你没理。你不说。你不知道。你错了。你不敢。你不敢。你不敢。你们没有资格。你不敢。你没资格。你不敢。你生气。你错。你被错。你被错。你失败。你生气。你错了。你没有理由。你没有资格。你被错。你错了。你走。你太蠢。你太笨。你没理。你不说。你不说。你没有。你,NEGATIVE,0.9801594018936157,0.019840598106384277
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,What do you think about the local coffee shop?,1,你没有证据。你没有证据。你没有做错。你没有开开。你没有说。你没有想。你没有证据。你没有不走开。你没有被骂。你没有被骂。你没有被开开。你没有被骂。你没有被攻击。你没有被说。你没有被攻击。你没有被骂。你被批评。你被错。你被错。你被错。你被错。你被错。你被错。你没有被攻击。你没有被错。你没有被骂。你没有被错。你没有被,NEGATIVE,0.9710813760757446,0.02891862392425537
Qwen/Qwen3-32B,32B,64,sentiment,-0.5,What do you think about the local coffee shop?,2,你看到的真相不妙，你没说错，你错了。你把错错错，你错了。你错了，你被骂，你被批评。你没脸。你被错。你不知道。你跑掉。你被错。你被错。你被错。你被错。你被错。你被错。你被错。你被错。你被错。你跑掉。你被错。你被错。你被错。你被错。你被错。你被错。你被错。你被错。你被错。你被,NEGATIVE,0.9791179895401001,0.020882010459899902
